HCM2,CONTROL,LOCALE,CCBASIC,CCUGPROF,CCSIZSET,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,ADM_RATE_ALL,SATVR25,SATVR75,SAT_AVG_ALL,DISTANCEONLY,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NRA,PCTFLOAN,UG25abv,LO_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR6_RT,FIRSTGEN_COMP_ORIG_YR6_RT,PAR_ED_PCT_1STGEN,DEBT_MDN,mn_earn_wne_p8,pct25_earn_wne_p8,pct75_earn_wne_p8,pct90_earn_wne_p8,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,PCT_LIBERAL_ARTS,PCT_PROFESSIONAL,PCT_RELIGIOUS,COST,PCT_VOCATIONAL
0,3,21,29,5,6,0,0,0,0,0,0,0,0,0,0.7006049999999999,425.17,528.99,999.72,0,0.3723,0.4313,0.0888,0.013999999999999999,1958.0,6762.0,0.1329,0.25,0.3333,0.0,0.0,0.23113300000000006,0.3333,0.7895,0.8115,0.162397921307,0.256023128815,0.4504950909391801,0.203683929525,0.517889363,12500.0,51900.0,27300.0,69700.0,97400.0,0.44477491700000005,0.375604461,0.533216207,0.6560205579999999,0.42416252600000004,0.442519926,0.0368,1.0514000000000001,0.0,32554.0,0.0
0,3,12,22,9,9,0,0,0,0,0,0,0,0,0,0.7357359999999998,388.09,497.17,911.89,0,0.0896,0.4609,0.028999999999999998,0.0013,2079.0,2669.0,0.1196,0.1835,0.1739,0.0,0.0,0.0,0.0,0.6937,0.8636,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.1919,1.0302,0.0,23814.0,0.0
0,3,11,19,9,9,0,0,0,0,0,0,0,0,0,0.7482040000000002,403.03,511.13,930.62,0,0.0471,0.578,0.0052,0.0017,2133.0,2548.0,0.1465,0.1713,0.1818,0.0,0.19483399999999995,0.5,0.0,0.7921,0.8256,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.0089,1.1697,0.0,23827.0,0.0
0,3,12,29,9,6,0,0,0,0,0,0,0,0,0,0.7406649999999995,420.65,538.59,992.14,0,0.34700000000000003,0.2633,0.0409,0.0071,2341.0,1485.0,0.0662,0.1702,0.1591,0.1667,0.0,0.2,0.0,0.7209,0.8101,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.1515,1.0,0.0,23331.0,0.0
0,3,41,17,5,12,0,0,0,0,0,0,0,0,0,0.75571,422.11,533.13,977.85,1,0.44,0.14400000000000002,0.076,0.016,1813.0,5890.0,0.1456,0.252431,0.1866407142857143,0.2986010000000001,0.35416400000000003,0.17535499999999998,0.31214800000000004,0.3283,0.9440000000000001,0.2237284550987299,0.30256433488515994,0.4356783118271499,0.23873565765964996,0.492647059,8599.5,47947.0,25015.0,63344.0,89508.0,0.5625,0.40625,0.6235312414200004,0.7332226795700001,0.551724138,0.5469201621599998,0.2414,0.7586,0.0,26698.0,0.0
0,3,11,18,9,15,0,0,0,0,0,0,0,0,0,0.5057,422.65,532.56,966.3,1,0.4836,0.3396,0.0655,0.0084,932.0,7655.0,0.0122,0.2015,0.1374,0.2041,0.2632,0.0652,0.2029085714285714,0.8923,0.8769,0.19956905397100003,0.36817679558,0.480341880342,0.273131809115,0.5296017820000001,15834.0,55400.0,26e3,74700.0,107500.0,0.433425623,0.36277775,0.525030525,0.659160305,0.372231363,0.43640573,0.1188,1.016,0.0,22041.0,0.0
0,2,11,24,6,7,0,0,0,0,0,0,0,0,0,0.7399310000000001,383.76,496.16,907.82,0,0.0794,0.0265,0.6825,0.0053,7457.0,3756.0,0.3235,0.2941,0.21910800000000002,0.3077,0.3625830000000001,0.23210499999999995,1.0,0.0,0.381,0.3405650687347402,0.44536550112492007,0.54035642207049,0.3979687839893,0.64,5500.0,26913.0,13490.0,38107.0,52802.0,0.6129344221124602,0.5662433419804301,0.6610629273340801,0.7248893995166703,0.54839771043565,0.6158769895099998,0.2222,0.0833,0.6944,14542.0,0.0
0,2,11,24,10,8,0,0,0,0,0,0,0,1,0,1.0,417.32,544.79,1009.34,0,1.0,0.0,0.0,0.0,5623.0,4560.0,0.8,0.1,0.222525,0.2838539999999999,0.388303,0.31797800000000004,0.011110999999999987,0.0,0.0164,0.33620434394213994,0.4019515540994503,0.48806741672131,0.3780433593650897,0.35361902943000006,8925.39,22533.066666666666,9274.0,27717.0,46749.0,0.7585317910679601,0.6920353270653998,0.7979967945055401,0.8509290054166602,0.6950311857715602,0.7269458695204701,0.0,0.0,1.0,16e3,0.0
0,3,11,26,5,6,0,0,0,0,0,0,0,0,0,0.7749609999999997,453.51,566.27,1040.35,0,0.418111,0.10943099999999996,0.09649299999999997,0.165649,2874.0,3e3,0.0909,0.5471410000000001,0.388836,0.5074000000000001,0.65066,0.36465400000000003,0.5147250000000001,0.6195239999999997,0.833165666666666,0.5270941485613505,0.5390734748113203,0.56344736777362,0.5449370789821802,0.43386591154999976,13553.1,51729.0,27236.0,67372.0,90034.0,0.7650622158614001,0.7104518034752698,0.79379209503,0.8509118893099997,0.7104374916470398,0.7530828800447099,0.062104999999999994,0.8830830000000001,1.089999999998885e-4,27966.18,0.00937
0,3,21,18,5,9,0,0,0,0,0,0,0,0,0,0.516,410.06,512.95,926.34,1,0.2825,0.3562,0.0372,0.0063,3659.0,5808.0,0.1455,0.2,0.0,0.1667,0.193585,0.19030199999999997,0.43549400000000005,0.8152,0.8458,0.40476190476199997,0.426666666667,0.4929194653202301,0.33333333333299997,0.563203177,8868.0,36200.0,16591.0,46796.0,66960.0,0.271186441,0.21563981,0.397660819,0.533980583,0.2566646,0.260027663,0.0,1.0,0.0,20576.0,0.0
0,2,11,24,5,6,0,0,0,0,0,0,0,0,0,0.8271289999999998,432.68,548.5,982.6,0,0.1557,0.6803,0.0164,0.0164,2021.0,1882.0,0.2143,0.4,0.6667,0.0,0.5,0.33463100000000007,0.0,0.8224,0.9590000000000001,0.34767978879870987,0.45113880259643013,0.5106079931028001,0.41037471716018986,0.537313433,14250.0,35151.0,17756.0,48134.0,67849.0,0.64955851227,0.57085815237042,0.68766417923075,0.7572063799512534,0.5854589586979102,0.6293040329299999,0.0,0.0,1.0,24685.0,0.0
0,2,12,22,9,6,0,0,0,0,0,0,0,0,0,0.4987,451.81,562.6685714285715,1096.0,0,0.6951,0.2431,0.032,0.0277,3233.0,5097.0,0.2075,0.5224850000000003,0.382851,0.460646,0.5643969999999998,0.496354,0.4425499999999999,0.637,0.5858,0.611872146119,0.607142857143,0.7205882352940001,0.60736196319,0.32160450399999996,16500.0,34300.0,21500.0,43400.0,57600.0,0.882969432,0.849431818,0.889473684,0.905339806,0.849350649,0.8654970759999999,0.4338,0.5662,0.0,32103.91,0.0
0,3,13,18,9,15,0,0,0,0,0,0,0,0,0,0.9788,427.77,530.15,993.38,1,0.3972,0.4175,0.0622,0.0121,1124.0,5713.0,0.0386,0.3122,0.2593,0.3015,0.3235,0.2593,0.0,0.8959999999999999,0.8666,0.273663560569,0.445073841796,0.55632183908,0.355395683453,0.53192874,15409.0,45e3,19e3,60500.0,89900.0,0.411358777,0.34765310200000005,0.497610444,0.6285357739999999,0.334711557,0.407493097,0.0,1.1044,0.0,22497.0,0.0
0,3,11,23,9,6,0,0,0,0,0,0,0,0,0,0.4667,429.7,532.04,990.0,0,0.0558,0.8326,0.0089,0.0089,3048.0,4055.0,0.1075,0.2365,0.2323,0.4444,0.3333,0.302998,0.47377900000000006,0.9781,0.6161,0.309328968903,0.44351464435099996,0.5307756099990198,0.35909090909100005,0.47837150100000003,20687.0,32200.0,16400.0,44100.0,59400.0,0.369966443,0.308164518,0.478976234,0.570048309,0.325595238,0.35661080100000003,0.0,1.2527000000000001,0.0,26698.0,0.0215
0,3,13,30,9,6,0,0,0,0,0,0,0,0,0,0.55759,381.99,501.97,906.3,0,0.1153,0.0893,0.0115,0.0058,3309.0,4794.0,0.0988,0.2217,0.1887,0.5,0.0,0.12442899999999996,0.3176960000000001,0.9137,0.4644,0.18307426597600002,0.254385964912,0.455882352941,0.23007518796999998,0.447183099,28354.0,27800.0,11900.0,38700.0,54200.0,0.36606116299999997,0.304301834,0.433962264,0.575150301,0.310952865,0.353703704,0.0,0.9931,0.0,20796.0,0.0069
0,3,11,29,5,6,0,0,0,0,0,0,0,0,0,0.9788,441.68,546.12,1015.69,0,0.0324,0.2894,0.0929,0.0194,2889.0,5922.0,0.2121,0.2759,0.2941,0.2857,1.0,0.0,0.39169800000000005,0.7786,0.6285,0.273663560569,0.445073841796,0.55632183908,0.355395683453,0.53192874,15409.0,45e3,19e3,60500.0,89900.0,0.411358777,0.34765310200000005,0.497610444,0.6285357739999999,0.334711557,0.407493097,0.0,1.2917999999999998,0.0,24724.0,0.0
0,1,41,18,11,15,0,0,0,0,0,0,0,0,0,0.7551,440.0,550.0,1010.0,0,0.1526,0.0629,0.4391,0.2534,7586.0,8657.0,0.8201,0.5674,0.5333,0.6101,0.5598,0.5,0.625,0.5767,0.0254,0.20906666666700002,0.555555555556,0.62962962963,0.162185602775,0.514828545,14500.0,59e3,35e3,76300.0,103200.0,0.8096234309999999,0.796116505,0.7857142859999999,0.86440678,0.752508361,0.8032786890000001,0.7285999999999999,0.2716,0.0,30637.0,0.0
0,2,11,10,4,1,0,0,0,0,0,0,0,0,0,0.7805,417.81,536.36,969.51,0,0.6342,0.2349,0.0738,0.0168,6277.0,3254.0,0.6061,0.47564,0.39249200000000006,0.4477479999999999,0.5946139999999999,0.465562,0.42391399999999996,0.5379999999999999,0.45299999999999996,0.508796956728,0.653543307087,0.5625,0.554844606947,0.572835498,9500.0,22700.0,11200.0,30400.0,41e3,0.43884664100000004,0.409254089,0.521653543,0.666666667,0.334429825,0.453025478,0.0,1.0526,0.0,30472.0,0.0
0,2,32,22,6,6,0,0,0,0,0,0,0,0,0,0.6506,418.64,526.26,1006.0,0,0.5191,0.0296,0.0025,0.0012,1732.0,4869.0,0.0435,0.442593,0.32888199999999995,0.392624,0.444323,0.280428,0.494816,0.2937,0.2912,0.403973509934,0.544378698225,0.5511788252024803,0.478260869565,0.463054187,12580.0,34900.0,22200.0,43300.0,58700.0,0.801696713,0.716292135,0.8422391859999999,0.8736842109999999,0.7432950190000001,0.799031477,0.3725,0.5148999999999999,0.0,27231.36,0.1299
0,3,21,23,9,6,0,0,0,0,0,0,0,0,0,0.5356,490.0,540.0,800.0,0,0.0905,0.7524,0.019,0.0143,3852.0,3928.0,0.0737,0.3727,0.3804,0.5,0.5,0.47885999999999995,0.5262779999999999,0.9542,0.7071,0.452160493827,0.541666666667,0.5797684435695101,0.507163323782,0.509569378,19855.0,32100.0,16300.0,44700.0,59200.0,0.34241103799999995,0.314541623,0.385861561,0.48,0.29621503,0.351598174,0.0,1.1152,0.0,28444.0,0.0432
0,3,11,22,9,6,0,0,0,0,0,0,0,0,0,0.707402,394.83,501.87,915.84,0,0.0462,0.2505,0.1934,0.0176,3001.0,2594.0,0.3929,0.0727,0.0435,0.0741,0.0,0.21708599999999997,0.1875,0.6475,0.7802,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.0,1.0,0.0,22602.0,0.0
0,3,21,20,9,6,0,0,0,0,0,0,0,0,0,0.7124599999999996,412.17,522.33,945.5,0,0.3464,0.1503,0.0458,0.0719,3334.0,1587.0,0.1429,0.1053,0.0,0.0,0.3333,1.0,0.0,0.7037,0.8693,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.0,1.0,0.0,25594.0,0.0
0,3,21,22,9,6,0,0,0,0,0,0,0,0,0,0.7437739999999999,403.97,510.03,947.8,0,0.3596,0.2857,0.0394,0.0,2581.0,2514.0,0.1127,0.125,0.3333,1.0,0.3755379999999999,0.0,0.0,0.7523,0.8621,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.0,1.0,0.0,23434.0,0.0
0,3,12,28,10,10,0,0,0,0,0,0,0,0,0,0.7997,490.0,590.0,1104.0,0,0.5905,0.0429,0.1024,0.0429,3298.0,6991.0,0.5,0.5431,0.3333,0.5,0.6667,0.44274800000000014,1.0,0.8868,0.0786,0.3,0.392857142857,0.5091338470510197,0.40203315176869986,0.34351145,22313.0,48600.0,13800.0,75400.0,102900.0,0.8636363640000001,0.7752808990000001,0.867647059,0.983870968,0.803030303,0.753424658,0.0,1.0,0.0,37379.0,0.0
0,2,11,23,9,11,0,0,0,0,0,0,0,0,0,0.7079,432.23,539.9,978.49,0,0.4275,0.3084,0.0546,0.0103,5839.0,7843.0,1.0,0.618,0.6178,0.6552,0.5714,1.0,0.7778,0.9163,0.0981,0.378362907842,0.456924058711,0.5471551052220001,0.428284182306,0.340143418,20667.0,35500.0,20100.0,46800.0,62e3,0.8011179429999999,0.708784214,0.816722408,0.888649425,0.7098321340000001,0.77360515,0.0379,0.7307,0.0,39499.0,0.2314
0,3,11,20,9,9,0,0,0,0,0,0,0,0,0,0.7527139999999994,417.57,526.21,961.36,0,0.1819,0.0865,0.3032,0.02,2173.0,2973.0,0.1376,0.1865,0.0952,0.2133,0.5,0.5,0.0,0.5971,0.8088,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.2012,0.9723,0.0,24393.0,0.0
0,2,11,26,5,6,0,0,0,0,0,0,0,0,0,0.6763920000000002,478.43,590.98,1098.74,0,0.4356,0.0265,0.0644,0.3939,15422.0,9824.0,0.4955,0.6555239999999999,0.4627160000000001,0.598958,0.632803,0.446926,0.51515,0.8051,0.6477,0.60026103417479,0.6424696815654302,0.6671657666267602,0.61749519553366,0.345744681,25e3,58640.0,32048.0,77631.0,98308.0,0.836065574,0.7792207790000001,0.941176470588,0.91306330165,0.8069041369371404,0.90625,0.0,1.0,0.0,41134.22,0.0
0,3,21,26,5,12,0,0,0,0,0,0,0,0,0,0.7257579999999997,459.28,567.45,1043.15,0,0.44457900000000017,0.096828,0.12047500000000001,0.11143299999999993,10380.0,4714.0,0.5714,0.43659200000000026,0.33655699999999994,0.411907,0.5835969999999999,0.33265100000000003,0.469101,0.599239,0.6272949999999998,0.49294270058518025,0.5158495283316501,0.54315437470912,0.49538565379138005,0.41876598203,14721.04,51285.0,27751.0,65876.0,88233.0,0.7897221364189799,0.73993229594725,0.8122993253099999,0.86349830296,0.72306190049,0.77501899716,0.11821,0.841623,0.001268999999999919,26062.21,0.006382
0,3,11,26,5,9,0,0,0,0,0,0,0,0,0,0.7178269999999998,457.88,573.76,1053.26,0,0.4306410000000003,0.10404000000000002,0.10864999999999998,0.14089899999999994,9456.0,3556.0,0.448078,0.4695690000000002,0.33103000000000016,0.42621800000000015,0.5685039999999999,0.35587800000000003,0.47638200000000014,0.6727289999999999,0.7256120000000003,0.5236756634522605,0.5648029899952204,0.5822368657406397,0.5594675066908502,0.41263386793,14569.475,51826.0,27668.0,67888.0,89628.0,0.7966366479327999,0.74163207676474,0.82128316936,0.8644679037399996,0.73014700997826,0.7759514152799997,0.108552,0.8037430000000001,8.159999999999046e-4,30080.88,0.012965000000000003
0,2,42,21,11,8,0,0,0,0,0,0,0,0,0,0.5959,460.0,620.0,1070.0,0,0.5332,0.0564,0.146,0.0177,9250.0,7598.0,0.9825,0.5912,1.0,0.3333,0.5714,0.493695,0.6667,0.5624,0.0342,0.662983425414,0.595238095238,0.618181818182,0.5453674022347601,0.254368932,14250.0,41170.0,23103.0,52504.0,73288.0,0.726950355,0.571428571,0.8412698409999999,0.911392405,0.68452381,0.695652174,0.6419,0.1825,0.1757,34729.0,0.0
0,2,41,24,9,8,0,0,0,0,0,0,0,0,0,0.3074,374.71,501.67,897.47,0,0.6286,0.0743,0.0686,0.0171,5650.0,1e3,0.359,0.2,0.0,0.0,0.5,0.0,0.3333,0.506,0.23600000000000002,0.2594675276803499,0.35147540325201,0.4656395146108401,0.28438500224818,0.45,5500.0,28550.0,14135.0,39573.0,53375.0,0.53125,0.5095685994800001,0.6468096849300001,0.7415303412642494,0.5335279595345999,0.5846577309800002,0.0588,0.1176,0.8234999999999999,25657.0,0.0
0,2,21,24,9,6,0,0,0,0,0,0,0,0,0,0.758464,391.52,496.59,914.66,0,0.0,0.9605,0.0395,0.0,2518.0,531.0,0.1304,0.0,0.0,0.23744700000000007,0.30242600000000003,0.300719,0.48981700000000006,0.0,1.0,0.2555137192341099,0.3344296512371201,0.4776561518465602,0.27401184491627,0.5466417439500002,10542.495,30244.0,13962.0,41021.0,55855.0,0.5154514068799999,0.4667666908633401,0.55763172794,0.63644552282333,0.4515085418112198,0.49435898940000006,0.0,0.0,1.0,19825.0,0.0
0,2,21,24,10,8,0,0,0,0,0,0,0,1,0,0.942587,448.34,581.99,1039.16,0,0.9955,0.0,0.0045,0.0,5053.0,2331.0,1.0,0.6564,0.32249300000000003,0.2,0.576083,0.43034400000000006,0.4365860000000001,0.0,0.0102,0.37915909725476005,0.45814031799422006,0.5088297006538502,0.40516211089957,0.30707277434999997,8431.505,22160.0,10389.0,26390.0,44379.0,0.7846779573979598,0.7323193173214301,0.81959604531422,0.8666148398451502,0.7304995587404703,0.7632730253517902,0.0,0.0,1.0,15794.0,0.0
0,2,13,21,9,6,0,0,0,0,0,0,0,0,0,0.546,410.95,522.36,951.07,0,0.4712,0.3309,0.0396,0.0576,14445.0,8639.0,1.0,0.381,0.1875,0.2857,1.0,0.0,1.0,0.7944,0.045,0.27906976744199996,0.33090980345917986,0.44300794215297984,0.30677767962284,0.40201005,9500.0,40564.0,21651.0,53499.0,72741.0,0.54368932,0.47272727299999995,0.6,0.7418137664390997,0.544303797,0.58974359,0.6552,0.4139,0.0,35931.0,0.0
0,3,21,10,3,2,0,0,0,0,0,0,0,0,0,0.5729,417.12,532.22,910.0,0,0.6295,0.2506,0.042,0.0048,3912.0,4269.0,0.2903,0.4404,0.2857,0.0,0.4,0.0,0.3988229999999999,0.8394,0.28300000000000003,0.336658354115,0.462932454695,0.57097432863667,0.392857142857,0.414796712,13e3,33e3,16700.0,44100.0,59400.0,0.558731904,0.474452555,0.57267951,0.7310405640000001,0.463934886,0.533165829,0.0,0.9999,0.0,31416.0,0.0
0,3,11,29,9,6,0,0,0,0,0,0,0,0,0,0.7312849999999997,426.78,536.7,994.61,0,0.152,0.1348,0.299,0.0086,1933.0,3762.0,0.1074,0.1829,0.0,0.1818,1.0,0.0,0.0,0.4682,0.9314,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.087,0.9392,0.0,24514.0,0.0
0,3,11,29,9,6,0,0,0,0,0,0,0,0,0,0.7569939999999995,416.48,534.25,978.49,0,0.1776,0.2401,0.1591,0.0043,1950.0,1849.0,0.1132,0.1,0.1,0.1667,0.434389,0.0,0.0,0.5174,0.8793,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.0,1.0,0.0,24514.0,0.0
0,3,11,29,9,6,0,0,0,0,0,0,0,0,0,0.7506779999999996,413.71,530.39,986.65,0,0.1486,0.4797,0.0608,0.0,2444.0,1538.0,0.0588,0.125,0.1304,0.0,0.336489,0.0,1.0,0.5572,0.9324,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.0,1.0,0.0,23434.0,0.0
0,3,11,30,3,2,0,0,0,0,0,0,0,0,0,1.0,404.53,516.28,944.56,0,0.2908,0.2013,0.1186,0.0671,3340.0,4562.0,0.0896,0.1818,0.0,0.3077,0.2857,0.0,0.2635688333333334,0.8891,0.4698,0.37088388214900003,0.45175936435900005,0.55125284738,0.42033235581600004,0.465143945,15042.0,28800.0,13700.0,38900.0,52800.0,0.388268499,0.329308031,0.450575816,0.597633136,0.317631965,0.37750594600000004,0.0,1.0,0.0,20099.0,0.0
0,3,21,30,3,2,0,0,0,0,0,0,0,0,0,1.0,413.41,537.68,970.61,0,0.2786,0.0573,0.0182,0.0729,2961.0,4997.0,0.0833,0.2442,0.0,0.2,0.75,1.0,0.310415,0.8687,0.5495,0.37088388214900003,0.45175936435900005,0.55125284738,0.42033235581600004,0.465143945,15042.0,28800.0,13700.0,38900.0,52800.0,0.388268499,0.329308031,0.450575816,0.597633136,0.317631965,0.37750594600000004,0.0,1.0,0.0,22472.0,0.0
0,2,13,19,8,18,0,0,0,0,0,0,0,0,0,0.7146589999999997,468.61,586.9,1067.09,0,0.5349069999999999,0.13486600000000007,0.10204200000000002,0.051458000000000004,9117.0,7263.0,0.2095,0.4858930000000001,0.35678799999999994,0.46034200000000003,0.5053899999999998,0.3871450000000001,0.497539,0.6144090000000002,0.42606599999999994,0.44377672485100994,0.48411658696554005,0.5046247130042798,0.46622985758442015,0.3884704824900001,17821.4,44066.0,24030.0,57752.0,79340.0,0.7823243093200002,0.7244988970899999,0.8065410458900003,0.8536848818299998,0.70807446677,0.7759516108700001,0.41686300000000004,0.4929860000000002,0.043024000000000014,34202.15,0.009349
0,3,21,21,9,6,0,0,0,0,0,0,0,0,0,0.627856,433.17,542.51,986.09,0,0.0247,0.037000000000000005,0.3457,0.0123,9729.0,7500.0,0.1667,0.446452,0.37445299999999987,0.4418900000000001,0.45825400000000016,0.3720399999999999,0.48049000000000014,0.4772,0.9326,0.47167831681701,0.5237484968753201,0.5783569779980101,0.5652173913040001,0.46511627899999997,11250.0,41908.0,23006.0,54890.0,77648.0,0.735294118,0.6785876204953699,0.75,0.8333430594348501,0.736842105,0.735294118,0.2468,0.7531,0.0,19353.0,0.0
0,3,12,23,9,6,0,0,0,0,0,0,0,0,0,0.6083,416.21,519.86,904.01,0,0.0323,0.7466,0.035,0.0135,3084.0,4569.0,0.1404,0.4091,0.4706,0.3333,0.3333,0.28107899999999997,0.4987950000000001,0.8088,0.6361,0.30042918454900003,0.439393939394,0.5270100101143899,0.34693877550999996,0.589232303,22967.5,31900.0,14500.0,43700.0,64200.0,0.310542797,0.288461538,0.33615222,0.426573427,0.27333781100000004,0.31043956,0.0,1.197,0.0,30640.0,0.0
0,3,21,21,5,6,0,0,0,0,0,0,0,0,0,0.6244,418.66,533.04,1030.0,0,0.0909,0.4295,0.395,0.0219,3172.0,5503.0,0.0566,0.0,0.0,0.0,0.0,0.24198,0.0,0.6968,0.652,0.269230769231,0.261950286807,0.49509722129434974,0.23595505618,0.494476555,9500.0,41400.0,21900.0,55500.0,75800.0,0.37039324700000004,0.299601711,0.486633439,0.6823855759999999,0.35861917299999996,0.35621567600000004,0.7188,0.3751,0.0,25416.0,0.0
0,3,21,30,9,6,0,0,0,0,0,0,0,0,0,0.96,448.69,561.01,1028.69,0,0.1951,0.0592,0.0662,0.0488,10476.0,5723.0,0.4051,0.4534,0.125,0.55,0.5333,1.0,0.0,0.6072,0.3955,0.651376146789,0.5714417492449501,0.714285714286,0.661016949153,0.313993174,27e3,40277.0,20057.0,54481.0,72327.0,0.671052632,0.605555556,0.687830688,0.7692307690000001,0.48262548299999997,0.614634146,0.0,1.0,0.0,55472.0,0.0
0,3,12,29,9,9,0,0,0,0,0,0,0,0,0,0.7370009999999998,408.13,521.94,942.38,0,0.1811,0.4095,0.0362,0.0028,2405.0,2688.0,0.1011,0.1234,0.1481,0.0,0.0,0.5,0.5,0.6659999999999999,0.8802,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.0923,1.0615,0.0,23754.0,0.0
0,3,12,20,9,6,0,0,0,0,0,0,0,0,0,0.7237849999999999,412.03,518.22,944.87,0,0.4961,0.0155,0.1163,0.0078,2712.0,2281.0,0.1923,0.1,0.0,0.0,0.0,0.0,0.0,0.6546,0.938,0.209115117007,0.344671452236,0.444523521458,0.282212086659,0.536872484,18532.0,52900.0,27400.0,7e4,98300.0,0.40653404299999996,0.32355328,0.5208191910000001,0.6687334229999999,0.350050277,0.40154376299999994,0.2174,1.0,0.0,23487.0,0.0
0,1,21,22,6,9,0,0,0,0,0,0,0,0,0,0.631213,415.25,523.26,952.22,0,0.415,0.2953,0.1386,0.0868,5829.0,6554.0,0.669,0.2678,0.2,0.25,0.3125,0.0,0.25,0.4999,0.2118,0.6,0.4852976984431701,0.5561414233169302,0.46364941197437987,0.357723577,9441.0,39870.0,21786.0,52697.0,71909.0,0.606284658,0.558974359,0.610169492,0.656804734,0.5793814429999999,0.604790419,0.518,0.5141,0.0,16501.0,0.0
0,3,11,26,5,6,0,0,0,0,0,0,0,0,0,0.7370799999999998,457.76,566.36,1047.55,0,0.43291200000000013,0.11575099999999994,0.09692800000000001,0.146847,2813.0,3900.0,0.0455,0.5054560000000001,0.35523999999999994,0.48082600000000014,0.5730360000000001,0.34001600000000004,0.51817,0.6127409999999996,0.7918356666666662,0.5207229182725903,0.5545668648198304,0.5606178859317,0.5521570493155102,0.4427244614499999,14028.32,51262.0,26776.0,67074.0,90347.0,0.75916280568,0.7045417853129,0.7869311257899996,0.8505799069599996,0.7025840822870398,0.7447212198447101,0.08312099999999997,0.894822,-1.0727529975440576e-16,28281.52,0.0077
0,3,12,26,5,6,0,0,0,0,0,0,0,0,0,0.776763,456.61,575.16,1049.72,0,0.3806410000000002,0.10651499999999997,0.13783800000000002,0.13047699999999998,2736.0,3750.0,0.1111,0.524791,0.39227999999999996,0.49703400000000014,0.5928910000000001,0.358198,0.515963,0.5426439999999999,0.7646819999999996,0.5193945460743202,0.5308287542384,0.5581079394226501,0.5442555888407001,0.4180314797699999,12387.98,54502.0,28462.0,70592.0,92304.0,0.7679338882700002,0.7132629977774197,0.7983424426415203,0.8508945293599998,0.7102771542682598,0.7545268357499998,0.14821800000000004,0.7678730000000001,0.002522999999999938,27347.35,0.013269999999999999
